Date,Adj Close,Close,High,Low,Open,Volume,Daily_Return,Log_Return,Return_5D,Return_10D,Return_20D,Return_60D,Volatility_20D,Volatility_60D,Volatility_120D,Volatility_252D,MA_20D,MA_50D,MA_100D,MA_200D,Price_vs_MA20_pct,Price_vs_MA50_pct,Price_vs_MA200_pct,Volatility_Ratio_20_60,Volatility_Ratio_20_120,Volatility_Ratio_60_252,True_Range,ATR_14D,ATR_14D_pct,Return_Volatility_20D,Return_Volatility_60D,Drawdown_20D_pct,Drawdown_60D_pct,Drawdown_252D_pct,Range_20D_pct,Volume_Change_pct,Volatility_Term_Spread_20_60,Volatility_Term_Spread_60_120,Volatility_Term_Spread_120_252,Short_Long_Volatility_Ratio,Volatility_20D_Percentile,Volatility_60D_Percentile,Volatility_120D_Percentile,Volatility_20D_ZScore,Volatility_Acceleration,Volatility_Momentum_20D,Volatility_of_Volatility_20D,Return_Dispersion_20D,Return_Dispersion_60D,Upside_Volatility_20D,Downside_Volatility_20D,Downside_Volatility_Ratio,Range_Volatility_20D,Range_Volatility_60D,Volatility_Composite,Volatility_Stress_Score,Volatility_Direction,Volatility_Environment,Volatility_Pressure,Trend_Score,Market_Trend,Volatility_Regime_Score,Detected_Volatility_Regime,Market_Regime,Regime_Confidence_Score,Regime_Confidence,Risk_State,Positioning_Environment,Previous_Market_Regime,Regime_Changed,Regime_Duration_Days,Drawdown_Risk,Final_Regime,Trend_Decision_Score,Trend_Signal,Volatility_Decision_Score,Volatility_Signal,Risk_Decision_Score,Risk_Signal,Decision_Confidence_Score,Decision_Confidence,Market_Bias_Score,Market_Bias,Exposure_Guidance,Portfolio_Posture,Volatility_Response,Trend_Response,Drawdown_Response,Final_Decision_Score,Final_Decision,Decision_Reason,Rule_Market_Condition,Rule_Trend_Condition,Rule_Volatility_Condition,Rule_Risk_Condition,Trend_Score_Band,Volatility_Score_Band,Risk_Score_Band,Rule_Confidence_Band,Rule_Market_Bias,Rule_Exposure_Level,Rule_Portfolio_Posture,Trend_Volatility_Combination,Risk_Trend_Combination,Primary_Rule_Action,Positioning_Rule,Volatility_Rule_Action,Trend_Rule_Action,Drawdown_Rule_Action,Rule_Score,Rule_Strength,System_Action,Rule_Priority,Rule_Consistency,Final_Rule_Label
2025-09-26,24654.699219,24654.699219,24868.599609,24629.449219,24818.550781,291500,-0.948744,-0.009533,-2.654678,-1.828864,0.932783,-3.137896,7.471053,8.294413,13.176013,12.937935,24974.642480,24864.653047,24932.240547,24161.990527,-1.281072,-0.844387,2.039189,0.900733,0.567019,0.641093,261.400391,153.110491,0.621020,0.470457,0.522115,-3.024357,-3.400140,-5.955708,4.121932,-14.890511,-0.823360,-4.881600,0.238078,0.577453,5.182927,4.798762,42.987322,-1.389708,-9.737122,-2.467690,1.056970,7.471053,8.294413,,,,0.642492,0.698462,17.656337,16.975156,Falling,Low,Neutral,-1.000000,Neutral,0.000000,Low,Low Volatility Neutral,40.000000,Low,Neutral,Balanced,Low Volatility Neutral,False,2,Moderate,Low Volatility Neutral,44.750000,Negative,95.522110,Strong Positive,45.000000,Neutral,50.030000,Medium,60.040000,Bullish,Moderately High,Growth,Risk Can Expand,Wait for Confirmation,Monitor Drawdown,58.080000,Maintain Balanced Exposure,Trend: Neutral; Volatility: Low; Risk: Neutral; Market bias: Bullish; Confidence: Medium; Positioning: Balanced.,Low Volatility,Neutral Trend,Low Volatility,Unclassified,Neutral,Very Favorable,Moderate Risk,Medium,Bullish,Moderately High,Growth,Neutral / Low Volatility,Neutral / Mixed Risk,Maintain Balanced Exposure,Balanced,Risk Can Expand,Wait for Confirmation,Monitor Drawdown,60.823633,Moderate,Review,Review,Mixed,REVIEW
2025-09-29,24634.900391,24634.900391,24791.300781,24606.199219,24728.550781,394400,-0.080304,-0.000803,-2.251573,-1.732400,0.039998,-3.032440,6.914547,8.289789,12.982341,12.938050,24975.134961,24855.122070,24935.851543,24162.114775,-1.362293,-0.886021,1.956723,0.834104,0.532612,0.640729,185.101562,157.857003,0.640786,0.435181,0.521819,-3.102233,-3.477714,-6.031230,3.761329,35.300172,-1.375241,-4.692553,0.044292,0.534435,2.438095,4.758221,39.287129,-1.531693,-11.818228,-3.458516,1.034968,6.914547,8.289789,,,,0.638863,0.697658,15.494481,15.215439,Falling,Low,Decreasing,-1.000000,Neutral,0.000000,Low,Low Volatility Neutral,40.000000,Low,Neutral,Balanced,Low Volatility Neutral,False,3,Moderate,Low Volatility Neutral,44.750000,Negative,100.000000,Strong Positive,45.000000,Neutral,50.700000,Medium,61.390000,Bullish,Moderately High,Growth,Risk Can Expand,Wait for Confirmation,Monitor Drawdown,59.300000,Maintain Balanced Exposure,Trend: Neutral; Volatility: Low; Risk: Neutral; Market bias: Bullish; Confidence: Medium; Positioning: Balanced.,Low Volatility,Neutral Trend,Low Volatility,Unclassified,Neutral,Very Favorable,Moderate Risk,Medium,Bullish,Moderately High,Growth,Neutral / Low Volatility,Neutral / Mixed Risk,Maintain Balanced Exposure,Balanced,Risk Can Expand,Wait for Confirmation,Monitor Drawdown,62.267500,Moderate,Review,Review,Mixed,REVIEW
2025-09-30,24611.099609,24611.099609,24731.800781,24587.699219,24691.949219,303000,-0.096614,-0.000967,-2.218560,-2.488203,0.128155,-3.338048,6.890021,8.271043,12.022400,12.935512,24976.709961,24847.976055,24941.882539,24161.961270,-1.463805,-0.953303,1.858865,0.833029,0.573099,0.639406,144.101562,156.214286,0.634731,0.433628,0.520649,-3.195850,-3.570968,-6.122017,3.720882,-23.174442,-1.381022,-3.751356,-0.913112,0.532644,2.399086,4.447022,28.741093,-1.528930,-11.354326,-3.074478,1.023459,6.890021,8.271043,,,,0.620590,0.698343,11.862400,15.755379,Falling,Low,Decreasing,-1.000000,Neutral,0.000000,Low,Low Volatility Neutral,40.000000,Low,Neutral,Balanced,Low Volatility Neutral,False,4,Moderate,Low Volatility Neutral,44.750000,Negative,100.000000,Strong Positive,45.000000,Neutral,50.700000,Medium,61.390000,Bullish,Moderately High,Growth,Risk Can Expand,Wait for Confirmation,Monitor Drawdown,59.300000,Maintain Balanced Exposure,Trend: Neutral; Volatility: Low; Risk: Neutral; Market bias: Bullish; Confidence: Medium; Positioning: Balanced.,Low Volatility,Neutral Trend,Low Volatility,Unclassified,Neutral,Very Favorable,Moderate Risk,Medium,Bullish,Moderately High,Growth,Neutral / Low Volatility,Neutral / Mixed Risk,Maintain Balanced Exposure,Balanced,Risk Can Expand,Wait for Confirmation,Monitor Drawdown,62.267500,Moderate,Review,Review,Mixed,REVIEW
2025-10-01,24836.300781,24836.300781,24867.949219,24605.949219,24620.550781,308900,0.915039,0.009109,-0.880395,-1.950037,0.490592,-2.454706,7.370427,8.504984,11.858697,12.942316,24982.772461,24842.888086,24940.998555,24163.399277,-0.586291,-0.026516,2.784797,0.866601,0.621521,0.657145,262.000000,167.989258,0.676386,0.464209,0.535483,-2.310054,-2.688605,-5.128733,3.467706,1.947195,-1.134557,-3.353713,-1.083618,0.569483,4.758279,6.648628,27.621686,-1.391563,6.183794,-2.523410,0.967694,7.370427,8.504984,,,,0.632095,0.710522,13.009531,20.977161,Falling,Low,Neutral,-1.000000,Neutral,2.000000,Low,Low Volatility Neutral,30.000000,Low,Neutral,Balanced,Low Volatility Neutral,False,5,Moderate,Low Volatility Neutral,44.750000,Negative,94.206338,Strong Positive,45.000000,Neutral,44.830000,Low,59.650000,Neutral,Balanced,Balanced,Risk Can Expand,Wait for Confirmation,Monitor Drawdown,56.470000,Maintain Balanced Exposure,Trend: Neutral; Volatility: Low; Risk: Neutral; Market bias: Neutral; Confidence: Low; Positioning: Balanced.,Low Volatility,Neutral Trend,Low Volatility,Unclassified,Neutral,Very Favorable,Moderate Risk,Low,Neutral,Balanced,Balanced,Neutral / Low Volatility,Neutral / Mixed Risk,Maintain Balanced Exposure,Balanced,Risk Can Expand,Wait for Confirmation,Monitor Drawdown,59.648901,Moderate,Maintain Balanced Exposure,Normal,Mixed,BALANCED
2025-10-03,24894.250000,24894.250000,24904.800781,24747.550781,24759.550781,365900,0.233325,0.002331,0.013661,-2.082119,0.646670,-2.461554,7.405840,8.504004,11.817725,12.944246,24990.769922,24839.555078,24944.157559,24164.029023,-0.386222,0.220193,3.021934,0.870865,0.626672,0.656972,157.250000,169.653599,0.681497,0.466429,0.535421,-2.082119,-2.283904,-3.551218,3.459634,18.452574,-1.098164,-3.313721,-1.126522,0.572134,4.946728,6.646059,27.531646,-1.374456,11.777610,-2.429036,0.894931,7.405840,8.504004,,,,0.608583,0.712959,13.041477,22.340285,Falling,Low,Neutral,1.000000,Neutral,2.000000,Low,Low Volatility Neutral,30.000000,Low,Neutral,Balanced,Low Volatility Neutral,False,6,Low,Low Volatility Neutral,55.250000,Positive,93.691555,Strong Positive,60.000000,Positive,49.100000,Low,67.970000,Bullish,Moderately High,Growth,Risk Can Expand,Wait for Confirmation,Normal,64.230000,Maintain Balanced Exposure,Trend: Neutral; Volatility: Low; Risk: Neutral; Market bias: Bullish; Confidence: Low; Positioning: Balanced.,Low Volatility,Neutral Trend,Low Volatility,Unclassified,Neutral,Very Favorable,Low Risk,Low,Bullish,Moderately High,Growth,Neutral / Low Volatility,Neutral / Mixed Risk,Maintain Balanced Exposure,Balanced,Risk Can Expand,Wait for Confirmation,Normal,66.809966,Strong,Maintain Balanced Exposure,Normal,Mixed,BALANCED
2025-10-06,25077.650391,25077.650391,25095.949219,24881.650391,24916.550781,268800,0.736718,0.007340,1.715499,-0.984719,1.360698,-1.564012,7.813250,8.645414,11.557422,12.889879,25007.602441,24836.710078,24948.265059,24166.076025,0.280107,0.970098,3.772124,0.903745,0.676037,0.670713,214.298828,178.553571,0.712003,0.492212,0.544358,-1.360741,-1.360741,-2.788126,3.434333,-26.537305,-0.832164,-2.912008,-1.332457,0.606154,6.770635,7.222866,26.532226,-1.256921,4.580301,-1.947178,0.797313,7.813250,8.645414,,,,0.608718,0.719066,13.508576,21.897354,Falling,Low,Neutral,3.000000,Bullish,2.000000,Low,Low Volatility Bull,40.000000,Low,Normal,Risk Seeking,Low Volatility Neutral,True,1,Low,Low Volatility Bull,80.750000,Strong Positive,93.481799,Strong Positive,85.000000,Strong Positive,62.920000,Medium,85.630000,Strong Bullish,Moderately High,Aggressive,Risk Can Expand,Trend Positive,Normal,80.610000,Maintain Bullish Exposure,Trend: Bullish; Volatility: Low; Risk: Normal; Market bias: Strong Bullish; Confidence: Medium; Positioning: Risk Seeking.,Low Volatility,Bullish Trend,Low Volatility,Normal Risk,Strong Bullish,Very Favorable,Very Low Risk,Medium,Strong Bullish,Moderately High,Aggressive,Bullish / Low Volatility,Bullish / Normal Risk,Maintain Bullish Exposure,Risk Seeking,Risk Can Expand,Trend Positive,Normal,82.745040,Very Strong,Review,Review,Consistent Bullish,REVIEW
2025-10-07,25108.300781,25108.300781,25220.900391,25076.300781,25085.300781,288000,0.122222,0.001221,1.921666,-0.373175,1.352878,-0.973957,7.812482,8.599415,11.147615,12.890498,25024.359961,24837.634102,24948.727070,24169.937529,0.335436,1.089744,3.882357,0.908490,0.700821,0.667113,144.599609,175.153460,0.697592,0.492165,0.541448,-1.240182,-1.240182,-2.065310,3.430141,7.142857,-0.786932,-2.548200,-1.742883,0.606065,6.768061,7.027027,21.660079,-1.248951,12.986175,-1.952066,0.670617,7.812482,8.599415,,,,0.610478,0.716596,11.818389,24.039840,Falling,Low,Neutral,3.000000,Bullish,2.000000,Low,Low Volatility Bull,40.000000,Low,Normal,Risk Seeking,Low Volatility Bull,False,2,Low,Low Volatility Bull,80.750000,Strong Positive,92.732444,Strong Positive,85.000000,Strong Positive,62.810000,Medium,85.410000,Strong Bullish,Moderately High,Aggressive,Risk Can Expand,Trend Positive,Normal,80.410000,Maintain Bullish Exposure,Trend: Bullish; Volatility: Low; Risk: Normal; Market bias: Strong Bullish; Confidence: Medium; Positioning: Risk Seeking.,Low Volatility,Bullish Trend,Low Volatility,Normal Risk,Strong Bullish,Very Favorable,Very Low Risk,Medium,Strong Bullish,Moderately High,Aggressive,Bullish / Low Volatility,Bullish / Normal Risk,Maintain Bullish Exposure,Risk Seeking,Risk Can Expand,Trend Positive,Normal,82.503733,Very Strong,Review,Review,Consistent Bullish,REVIEW
2025-10-08,25046.150391,25046.150391,25192.500000,25008.500000,25079.750000,227400,-0.247529,-0.002478,1.767702,-0.490076,0.713956,-0.412325,7.794234,8.452366,11.140831,12.713964,25033.237500,24841.817109,24948.990566,24174.174033,0.051583,0.822538,3.607057,0.922136,0.699610,0.664810,184.000000,180.624860,0.721168,0.491058,0.532237,-1.484641,-1.484641,-2.307727,3.438652,-21.041667,-0.658132,-2.688465,-1.573134,0.613045,6.613455,6.252412,21.532991,-1.243658,13.123510,-1.308178,0.600594,7.794234,8.452366,,,,0.631568,0.716020,11.466286,24.005365,Falling,Low,Neutral,3.000000,Bullish,2.000000,Low,Low Volatility Bull,40.000000,Low,Normal,Risk Seeking,Low Volatility Bull,False,3,Low,Low Volatility Bull,80.750000,Strong Positive,92.775431,Strong Positive,85.000000,Strong Positive,62.820000,Medium,85.420000,Strong Bullish,Moderately High,Aggressive,Risk Can Expand,Trend Positive,Normal,80.420000,Maintain Bullish Exposure,Trend: Bullish; Volatility: Low; Risk: Normal; Market bias: Strong Bullish; Confidence: Medium; Positioning: Risk Seeking.,Low Volatility,Bullish Trend,Low Volatility,Normal Risk,Strong Bullish,Very Favorable,Very Low Risk,Medium,Strong Bullish,Moderately High,Aggressive,Bullish / Low Volatility,Bullish / Normal Risk,Maintain Bullish Exposure,Risk Seeking,Risk Can Expand,Trend Positive,Normal,82.518129,Very Strong,Review,Review,Consistent Bullish,REVIEW
2025-10-09,25181.800781,25181.800781,25199.250000,25024.300781,25074.300781,286300,0.541602,0.005401,1.391109,0.498467,0.835704,0.396694,7.884403,8.507683,10.885192,12.690828,25043.672559,24851.835117,24951.354082,24180.324541,0.551549,1.327732,4.141699,0.926739,0.724324,0.670380,174.949219,184.607003,0.733097,0.496764,0.535715,-0.951080,-0.951080,-1.778624,3.420129,25.901495,-0.623280,-2.377510,-1.805635,0.621268,7.294833,6.751543,19.115324,-1.209803,6.973491,-0.802700,0.561579,7.884403,8.507683,,,,0.642150,0.717688,11.053900,23.140420,Stable,Low,Neutral,5.000000,Strong Bullish,2.000000,Low,Low Volatility Bull,50.000000,Medium,Normal,Risk Seeking,Low Volatility Bull,False,4,Low,Low Volatility Bull,66.250000,Positive,82.941886,Strong Positive,85.000000,Strong Positive,63.440000,Medium,75.950000,Strong Bullish,Moderately High,Aggressive,Normal Risk,Wait for Confirmation,Normal,75.330000,Maintain Bullish Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Normal; Market bias: Strong Bullish; Confidence: Medium; Positioning: Risk Seeking.,Low Volatility,Bullish Trend,Low Volatility,Normal Risk,Bullish,Very Favorable,Very Low Risk,Medium,Strong Bullish,Moderately High,Aggressive,Bullish / Low Volatility,Bullish / Normal Risk,Maintain Bullish Exposure,Risk Seeking,Normal Volatility Response,Wait for Confirmation,Normal,74.586066,Strong,Review,Review,Consistent Bullish,REVIEW
2025-10-10,25285.349609,25285.349609,25330.750000,25156.849609,25167.650391,232900,0.411205,0.004104,1.571044,1.584920,1.119152,0.355412,7.988255,8.498910,10.780253,12.666391,25057.665039,24861.120117,24957.368574,24188.813789,0.908642,1.706397,4.533235,0.939915,0.741008,0.670981,173.900391,186.853516,0.738979,0.503301,0.535160,-0.543786,-0.543786,-1.374732,3.406123,-18.651764,-0.510654,-2.281343,-1.886138,0.630665,8.089632,6.594678,18.120805,-1.172905,7.864279,-0.515118,0.535400,7.988255,8.498910,,,,0.657111,0.718782,10.935038,23.788688,Stable,Low,Neutral,5.000000,Strong Bullish,2.000000,Low,Low Volatility Bull,50.000000,Medium,Normal,Risk Seeking,Low Volatility Bull,False,5,Low,Low Volatility Bull,66.250000,Positive,82.556033,Strong Positive,85.000000,Strong Positive,63.380000,Medium,75.830000,Strong Bullish,Moderately High,Aggressive,Normal Risk,Wait for Confirmation,Normal,75.220000,Maintain Bullish Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Normal; Market bias: Strong Bullish; Confidence: Medium; Positioning: Risk Seeking.,Low Volatility,Bullish Trend,Low Volatility,Normal Risk,Bullish,Very Favorable,Very Low Risk,Medium,Strong Bullish,Moderately High,Aggressive,Bullish / Low Volatility,Bullish / Normal Risk,Maintain Bullish Exposure,Risk Seeking,Normal Volatility Response,Wait for Confirmation,Normal,74.461310,Strong,Review,Review,Consistent Bullish,REVIEW
2025-10-13,25227.349609,25227.349609,25267.300781,25152.300781,25177.300781,234300,-0.229382,-0.002296,0.596943,2.322683,0.451340,0.060681,7.919110,8.511619,10.785462,12.638737,25063.332520,24868.566094,24961.507578,24196.183291,0.654411,1.442719,4.261690,0.930388,0.734239,0.673455,133.048828,183.453544,0.727201,0.498984,0.535972,-0.771921,-0.771921,-1.600961,3.413954,0.601116,-0.592509,-2.273843,-1.853275,0.626574,7.593014,6.861989,18.153118,-1.181643,1.354874,-0.521628,0.509673,7.919110,8.511619,,,,0.659717,0.717505,10.869374,22.101405,Stable,Low,Neutral,5.000000,Strong Bullish,2.000000,Low,Low Volatility Bull,50.000000,Medium,Normal,Risk Seeking,Low Volatility Bull,False,6,Low,Low Volatility Bull,66.250000,Positive,83.245905,Strong Positive,85.000000,Strong Positive,63.490000,Medium,76.040000,Strong Bullish,Moderately High,Aggressive,Normal Risk,Wait for Confirmation,Normal,75.420000,Maintain Bullish Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Normal; Market bias: Strong Bullish; Confidence: Medium; Positioning: Risk Seeking.,Low Volatility,Bullish Trend,Low Volatility,Normal Risk,Bullish,Very Favorable,Very Low Risk,Medium,Strong Bullish,Moderately High,Aggressive,Bullish / Low Volatility,Bullish / Normal Risk,Maintain Bullish Exposure,Risk Seeking,Normal Volatility Response,Wait for Confirmation,Normal,74.684772,Strong,Review,Review,Consistent Bullish,REVIEW
2025-10-14,25145.500000,25145.500000,25310.349609,25060.550781,25277.550781,292100,-0.324448,-0.003250,0.148155,2.072668,0.304361,0.135599,7.985200,8.497936,10.758301,12.642360,25067.147559,24876.109102,24966.865586,24203.272539,0.312570,1.082930,3.892975,0.939663,0.742236,0.672180,249.798828,188.635603,0.750176,0.503148,0.535112,-1.093864,-1.093864,-1.920215,3.425066,24.669227,-0.512736,-2.260365,-1.884058,0.631623,8.045541,6.589595,17.712032,-1.154947,2.210794,-0.512010,0.478206,7.985200,8.497936,,,,0.691497,0.724946,10.782389,22.531306,Stable,Low,Neutral,5.000000,Strong Bullish,2.000000,Low,Low Volatility Bull,50.000000,Medium,Normal,Risk Seeking,Low Volatility Bull,False,7,Low,Low Volatility Bull,66.250000,Positive,83.004935,Strong Positive,85.000000,Strong Positive,63.450000,Medium,75.960000,Strong Bullish,Moderately High,Aggressive,Normal Risk,Wait for Confirmation,Normal,75.340000,Maintain Bullish Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Normal; Market bias: Strong Bullish; Confidence: Medium; Positioning: Risk Seeking.,Low Volatility,Bullish Trend,Low Volatility,Normal Risk,Bullish,Very Favorable,Very Low Risk,Medium,Strong Bullish,Moderately High,Aggressive,Bullish / Low Volatility,Bullish / Normal Risk,Maintain Bullish Exposure,Risk Seeking,Normal Volatility Response,Wait for Confirmation,Normal,74.606480,Strong,Review,Review,Consistent Bullish,REVIEW
2025-10-15,25323.550781,25323.550781,25365.150391,25159.349609,25181.949219,289900,0.708082,0.007056,1.107557,2.894837,0.334605,1.422399,8.018907,8.532683,10.789419,12.661744,25071.370117,24891.273125,24971.569590,24211.139297,1.005851,1.736664,4.594627,0.939787,0.743220,0.673895,219.650391,194.178432,0.766790,0.505290,0.537329,-0.393527,-0.393527,-1.225729,3.400984,-0.753167,-0.513775,-2.256736,-1.872325,0.633318,8.421851,7.049307,18.217666,-1.137055,2.882559,-0.096897,0.473725,8.018907,8.532683,,,,0.694303,0.723408,11.229608,22.816951,Stable,Low,Neutral,5.000000,Strong Bullish,2.000000,Low,Low Volatility Bull,50.000000,Medium,Normal,Risk Seeking,Low Volatility Bull,False,8,Low,Low Volatility Bull,66.250000,Positive,82.829697,Strong Positive,85.000000,Strong Positive,63.420000,Medium,75.910000,Strong Bullish,Moderately High,Aggressive,Normal Risk,Wait for Confirmation,Normal,75.300000,Maintain Bullish Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Normal; Market bias: Strong Bullish; Confidence: Medium; Positioning: Risk Seeking.,Low Volatility,Bullish Trend,Low Volatility,Normal Risk,Bullish,Very Favorable,Very Low Risk,Medium,Strong Bullish,Moderately High,Aggressive,Bullish / Low Volatility,Bullish / Normal Risk,Maintain Bullish Exposure,Risk Seeking,Normal Volatility Response,Wait for Confirmation,Normal,74.549409,Strong,Review,Review,Consistent Bullish,REVIEW
2025-10-16,25585.300781,25585.300781,25625.400391,25376.849609,25394.900391,372800,1.033623,0.010283,1.602348,3.015747,1.006902,1.971255,8.718517,8.727782,10.804469,12.702173,25084.122656,24908.524141,24977.411094,24219.998799,1.997989,2.717048,5.637085,0.998938,0.806936,0.687109,301.849609,200.424944,0.783360,0.549750,0.549745,0.000000,0.000000,-0.204776,4.055849,28.596068,-0.009266,-2.076687,-1.897703,0.686380,14.524080,7.970735,18.249901,-0.947121,10.579287,0.631546,0.523088,8.718517,8.727782,,,,0.728831,0.724381,13.581572,27.269372,Stable,Low,Neutral,5.000000,Strong Bullish,3.000000,Elevated,Elevated Risk Bull,55.000000,Medium,Elevated Risk,Selective Risk,Low Volatility Bull,True,1,Low,Elevated Risk Bull,66.250000,Positive,80.050904,Strong Positive,60.000000,Positive,61.760000,Medium,68.830000,Bullish,Moderately High,Growth,Normal Risk,Wait for Confirmation,Normal,66.420000,Maintain Bullish Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Elevated Risk; Market bias: Bullish; Confidence: Medium; Positioning: Selective Risk.,Elevated Risk,Bullish Trend,Elevated Volatility,Elevated Risk,Bullish,Very Favorable,Low Risk,Medium,Bullish,Moderately High,Growth,Bullish / Elevated Volatility,Bullish / Elevated Risk,Maintain Bullish Exposure,Selective Risk,Normal Volatility Response,Wait for Confirmation,Normal,68.466771,Strong,Review,Review,Consistent Bullish,REVIEW
2025-10-17,25709.849609,25709.849609,25781.500000,25508.599609,25546.849609,422100,0.486798,0.004856,1.678838,3.276257,1.125922,2.589489,8.785210,8.770811,10.693733,12.694733,25098.435156,24929.730117,24986.247598,24230.323545,2.436066,3.129274,6.106093,1.001642,0.821529,0.690902,272.900391,201.246373,0.782760,0.553959,0.552445,0.000000,0.000000,0.000000,4.643360,13.224249,0.014399,-1.922922,-2.001000,0.692036,15.011372,8.391070,17.257683,-0.923697,9.976578,0.661784,0.571422,8.785210,8.770811,,,,0.758462,0.732332,13.553375,27.460008,Stable,Low,Neutral,5.000000,Strong Bullish,3.000000,Elevated,Elevated Risk Bull,55.000000,Medium,Elevated Risk,Selective Risk,Elevated Risk Bull,False,2,Low,Elevated Risk Bull,66.250000,Positive,79.886723,Strong Positive,60.000000,Positive,61.730000,Medium,68.780000,Bullish,Moderately High,Growth,Normal Risk,Wait for Confirmation,Normal,66.370000,Maintain Bullish Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Elevated Risk; Market bias: Bullish; Confidence: Medium; Positioning: Selective Risk.,Elevated Risk,Bullish Trend,Elevated Volatility,Elevated Risk,Bullish,Favorable,Low Risk,Medium,Bullish,Moderately High,Growth,Bullish / Elevated Volatility,Bullish / Elevated Risk,Maintain Bullish Exposure,Selective Risk,Normal Volatility Response,Wait for Confirmation,Normal,68.413017,Strong,Review,Review,Consistent Bullish,REVIEW
2025-10-20,25843.150391,25843.150391,25926.199219,25788.500000,25824.599609,301100,0.518481,0.005171,2.441005,3.052519,2.037741,2.471263,8.771522,8.740822,10.715468,12.701502,25124.240137,24955.109141,24997.154609,24241.315293,2.861421,3.558555,6.607872,1.003512,0.818585,0.688172,216.349609,203.478376,0.787359,0.553058,0.550544,0.000000,0.000000,0.000000,5.179322,-28.666193,0.030700,-1.974647,-1.986034,0.690589,14.967791,8.195460,17.290272,-0.921374,10.763985,0.494527,0.606788,8.771522,8.740822,,,,0.756981,0.731432,13.484507,27.587751,Stable,Low,Neutral,5.000000,Strong Bullish,3.000000,Elevated,Elevated Risk Bull,55.000000,Medium,Elevated Risk,Selective Risk,Elevated Risk Bull,False,3,Low,Elevated Risk Bull,66.250000,Positive,79.850729,Strong Positive,60.000000,Positive,61.730000,Medium,68.770000,Bullish,Moderately High,Growth,Normal Risk,Wait for Confirmation,Normal,66.360000,Maintain Bullish Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Elevated Risk; Market bias: Bullish; Confidence: Medium; Positioning: Selective Risk.,Elevated Risk,Bullish Trend,Elevated Volatility,Elevated Risk,Bullish,Favorable,Low Risk,Medium,Bullish,Moderately High,Growth,Bullish / Elevated Volatility,Bullish / Elevated Risk,Maintain Bullish Exposure,Selective Risk,Normal Volatility Response,Wait for Confirmation,Normal,68.402219,Strong,Review,Review,Consistent Bullish,REVIEW
2025-10-21,25868.599609,25868.599609,25934.349609,25825.800781,25901.199219,42500,0.098476,0.000984,2.875662,3.028078,2.643603,3.218007,8.486493,8.629644,10.715366,12.696748,25157.552637,24980.558125,25007.504609,24251.943789,2.826376,3.554931,6.666088,0.983412,0.791993,0.679674,108.548828,200.938895,0.776768,0.535107,0.543547,0.000000,0.000000,0.000000,5.205734,-85.885088,-0.143151,-2.085722,-1.981382,0.668399,12.196970,7.423077,17.283465,-0.989406,6.277770,0.645250,0.629400,8.486493,8.629644,,,,0.742122,0.723293,12.301170,25.371739,Stable,Low,Neutral,5.000000,Strong Bullish,3.000000,Elevated,Elevated Risk Bull,55.000000,Medium,Elevated Risk,Selective Risk,Elevated Risk Bull,False,4,Low,Elevated Risk Bull,66.250000,Positive,81.180498,Strong Positive,60.000000,Positive,61.930000,Medium,69.170000,Bullish,Moderately High,Growth,Normal Risk,Wait for Confirmation,Normal,66.730000,Maintain Bullish Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Elevated Risk; Market bias: Bullish; Confidence: Medium; Positioning: Selective Risk.,Elevated Risk,Bullish Trend,Elevated Volatility,Elevated Risk,Bullish,Very Favorable,Low Risk,Medium,Bullish,Moderately High,Growth,Bullish / Elevated Volatility,Bullish / Elevated Risk,Maintain Bullish Exposure,Selective Risk,Normal Volatility Response,Wait for Confirmation,Normal,68.831149,Strong,Review,Review,Consistent Bullish,REVIEW
