Date,Adj Close,Close,High,Low,Open,Volume,Daily_Return,Log_Return,Return_5D,Return_10D,Return_20D,Return_60D,Volatility_20D,Volatility_60D,Volatility_120D,Volatility_252D,MA_20D,MA_50D,MA_100D,MA_200D,Price_vs_MA20_pct,Price_vs_MA50_pct,Price_vs_MA200_pct,Volatility_Ratio_20_60,Volatility_Ratio_20_120,Volatility_Ratio_60_252,True_Range,ATR_14D,ATR_14D_pct,Return_Volatility_20D,Return_Volatility_60D,Drawdown_20D_pct,Drawdown_60D_pct,Drawdown_252D_pct,Range_20D_pct,Volume_Change_pct
2017-06-01,9616.099609375,9616.099609375,9634.650390625,9589.900390625,9603.5498046875,176100,-0.0535314083409121,-0.000535457415147,1.1183218210257806,1.9794305096948905,2.737200269851292,8.075816606375685,9.56988613030401,8.793594968910154,9.618847963341985,11.761942946135884,9462.20751953125,9301.51302734375,9011.288486328125,8737.765246582032,1.6263867551636002,3.3821011818879088,10.052162515313023,1.0882791581984887,0.9949098027929569,0.7476311532185325,44.75,80.70347377232143,0.839253720849994,0.6043180873404816,0.5553398597862917,-0.08779834365223449,-0.08779834365223449,-0.08779834365223449,3.9267439472742955,-57.49456915278783
2017-06-02,9653.5,9653.5,9673.5,9637.4501953125,9657.150390625,162200,0.388935141525959,0.0038818074424912,0.6086480912396164,2.3928934336147067,3.9654098742899047,7.698484285084395,8.93841858077769,8.719122646469188,9.327323211381572,11.53986500235596,9480.617529296875,9312.15302734375,9025.08548828125,8742.475998535156,1.823535968716028,3.6656074234812985,10.420663455267022,1.02515114687569,0.958304797443995,0.7555653939356402,57.400390625,81.34995814732143,0.842699105478028,0.5647509760467976,0.5506321343934775,0.0,0.0,0.0,3.890296832107526,-7.89324247586598
2017-06-05,9675.099609375,9675.099609375,9687.2001953125,9640.7001953125,9656.2998046875,127700,0.2237489964779682,0.0022349905117481,0.7308687846312223,2.5094653073927997,3.8763997644267967,8.139122902419293,8.929005422544318,8.697561310277305,9.32801202127261,11.427656892649718,9498.67001953125,9325.046015625,9039.398486328126,8747.460246582032,1.8574136113895356,3.7539074141130557,10.604670803224646,1.0266102306164295,0.9572249051761132,0.7610975191136151,46.5,79.54282924107143,0.8221396414771363,0.5641688444166562,0.5492599927512721,0.0,0.0,0.0,3.922440236504348,-21.27003699136868
2017-06-06,9637.150390625,9637.150390625,9709.2998046875,9630.2001953125,9704.25,145900,-0.3922359487981697,-0.0039300721143596,0.13092130222405185,2.67415276289098,3.43786574517313,7.987748075911516,9.153088332848899,8.728613731062618,9.183521486725283,11.392770204285583,9514.68505859375,9336.06302734375,9053.4094921875,8752.769499511718,1.2871191350746658,3.2249928304834308,10.104012120536442,1.0486302424262055,0.9966861128467577,0.7661537601960234,79.099609375,81.87137276785714,0.849539225282833,0.578268878122199,0.5512093760414855,-0.3922359487981697,-0.3922359487981697,-0.3922359487981697,3.8735496444119546,14.252153484729835
2017-06-07,9663.900390625,9663.900390625,9678.5498046875,9630.5498046875,9663.9501953125,160700,0.2775716774745085,0.00277187158673,0.4432936533714349,3.2407347032712863,2.7276752231244927,8.254737208748741,8.671314962001215,8.731462814867117,9.158535943286674,11.39294577626926,9527.515087890624,9347.18103515625,9067.1625,8758.12824951172,1.4314887090309591,3.38839436486269,10.342074417142477,0.9931113658568771,0.9468014337332379,0.7663920276926243,48.0,77.61063058035714,0.8030984120619415,0.5477580579676256,0.5513781917957453,-0.11575300722638238,-0.11575300722638238,-0.11575300722638238,3.8043584805484816,10.143934201507875
2017-06-08,9647.25,9647.25,9688.7001953125,9641.5,9682.400390625,155400,-0.1722947252348783,-0.0017244332330555,0.32393997452595524,1.4458844869738918,2.386330447162055,7.976901029065653,8.738388189802379,8.753309423227197,9.12564552765493,11.391712160809718,9538.757568359375,9359.22203125,9079.82849609375,8763.151750488281,1.1373853550959323,3.0774776769723955,10.088815927014583,0.9982953609082726,0.9575638417382111,0.7683927841278089,47.2001953125,72.76778738839286,0.7542852873968526,0.5520149831415605,0.552762150952194,-0.28784829613551777,-0.28784829613551777,-0.28784829613551777,3.8109245024488843,-3.298070939639075
2017-06-09,9668.25,9668.25,9676.25,9608.150390625,9638.5498046875,159000,0.2176786130762664,0.0021744203643893,0.1527943233024187,0.7623723942743466,2.8438723767524765,6.396500495212942,8.646842652399712,8.127253401722962,9.09812713049662,11.391343695379796,9552.125048828126,9370.57103515625,9092.438994140624,8768.372751464844,1.2156975602630071,3.1767430578875766,10.262762248386647,1.0639317153033025,0.9503980905494037,0.7134587120761958,68.099609375,72.57847377232143,0.7506888399898785,0.5462105625305931,0.5127482300942376,-0.070796267238038,-0.070796267238038,-0.070796267238038,3.8026469533007528,2.316602316602312
2017-06-12,9616.400390625,9616.400390625,9647.0498046875,9598.5,9646.7001953125,141400,-0.5362874292141773,-0.0053773061230002,-0.6067040249706723,0.11973054932692406,1.8104049900280028,5.851538805106182,8.872711504296044,8.2291741556989,9.140073235780937,11.399858173659688,9560.675048828125,9380.023046875,9104.599501953126,8773.088503417968,0.582859908032396,2.5200081339752156,9.612485806776938,1.0782019357497106,0.9707484038050982,0.7218663627511687,69.75,71.98563058035714,0.7485714784768708,0.560418749639415,0.5191517056449496,-0.6067040249706723,-0.6067040249706723,-0.6067040249706723,3.8231500262917537,-11.069182389937104
2017-06-13,9606.900390625,9606.900390625,9654.150390625,9595.400390625,9615.5498046875,129700,-0.0987895638087321,-0.0009883839285963,-0.31388946705062093,-0.18337911300436716,0.995036827511897,4.951005447442758,8.587339899140794,8.121734205355688,9.108676412828885,11.400929329740775,9565.407568359375,9388.6860546875,9116.5405078125,8777.788503417969,0.4337799719363433,2.3242265708581566,9.445566920234905,1.0573283589455653,0.9427648441925297,0.7123747521326276,58.75,69.73563058035714,0.7258910548131573,0.5424513140600079,0.5123681616901913,-0.7048942285195259,-0.7048942285195259,-0.7048942285195259,3.8269306343727134,-8.274398868458277
2017-06-14,9618.150390625,9618.150390625,9627.400390625,9580.4501953125,9621.5498046875,181800,0.117103327218615,0.0011703481475408,-0.47341133652807343,-0.03221628556580036,0.9700064627457206,5.0010709079668425,8.584255934393063,8.122041498404233,9.088757198791377,11.397015020694418,9570.027587890625,9397.5740625,9128.74201171875,8782.733503417969,0.5028491536980262,2.347162434241268,9.512037304580767,1.0569086523480142,0.9444917216552553,0.7126463800965805,46.9501953125,61.46421595982143,0.6390440309576757,0.542260507848821,0.51238549567014,-0.5886163558958879,-0.5886163558958879,-0.5886163558958879,3.822454413073589,40.169622205088665
2017-06-15,9578.0498046875,9578.0498046875,9621.400390625,9560.7998046875,9617.900390625,171100,-0.41692616884621,-0.0041779772935031,-0.717304882868175,-0.39568854559705047,1.5759095843029147,4.943657610497176,7.829936227842326,8.13558662429266,9.106373745491487,11.383402934848105,9577.457568359376,9404.37806640625,9140.352509765626,8787.460754394531,0.006183648676039155,1.8467115747040186,8.996786129572222,0.9624304416429333,0.8598303173882889,0.7146884522015049,60.6005859375,57.971400669642854,0.6052526542644583,0.49534964658902453,0.5132352072610292,-1.003088429120258,-1.003088429120258,-1.003088429120258,3.838457948742053,-5.885588558855881
2017-06-16,9588.0498046875,9588.0498046875,9615.849609375,9565.5,9595.4501953125,213200,0.1044053873587635,0.0010435092284018,-0.8295213230160581,-0.6779944612057776,1.6986752874664557,5.114836426985692,7.82231229686801,8.130543474226178,8.945109273302354,11.383475652809844,9585.4650390625,9410.8360546875,9151.88201171875,8792.14950439453,0.026965469223116934,1.8830818959143514,9.052397253881539,0.96208972028312,0.8744792330502376,0.7142408630020896,50.349609375,55.135672433035715,0.5750457450281542,0.49485627205030863,0.5129109573448177,-0.8997303201214613,-0.8997303201214613,-0.8997303201214613,3.8344545715934846,24.60549386323787
2017-06-19,9657.5498046875,9657.5498046875,9673.2998046875,9614.900390625,9626.400390625,141700,0.7248606485755094,0.0072224616043765,0.42790870170730244,-0.1813914625798274,2.323521888988944,6.944278477949117,8.144339130309477,7.911877223011536,8.982398765881538,11.366616894903338,9596.430029296875,9418.748046875,9164.964013671875,8797.476252441405,0.6369011726655938,2.53538747001234,9.776366853021212,1.0293813845621658,0.906699796188595,0.6960626276195806,85.25,57.36070033482143,0.5939467203884383,0.515147159005816,0.4993227259511507,-0.1813914625798274,-0.1813914625798274,-0.1813914625798274,3.8068601404887747,-33.536585365853654
2017-06-20,9653.5,9653.5,9676.5,9643.75,9670.5,159500,-0.0419340802729761,-0.0004194287506718,0.48506393821334814,0.16965190655222617,2.848341420589562,6.242367162702345,7.781879529190003,7.847307397092123,8.833557627212686,11.357146313340085,9609.797509765625,9427.85205078125,9177.584013671874,8802.88100341797,0.45477014671706506,2.3934184372361944,9.662961435599925,0.9916623798978023,0.8809451251234406,0.6909576737489672,32.75,56.81787109375,0.5885727569663853,0.492452977991415,0.4952581222832126,-0.22324947801126704,-0.22324947801126704,-0.22324947801126704,3.808457181980629,12.561750176429065
2017-06-21,9633.599609375,9633.599609375,9650.4501953125,9608.599609375,9648.099609375,144000,-0.2061468962034518,-0.0020635967138743,0.16062567253116722,-0.31354608414004836,2.917027422371743,5.770746699330265,7.73831001517696,7.866927324950115,8.61027909653831,11.332311832100968,9623.45,9436.8950390625,9189.16201171875,8808.011750488282,0.10546747138500123,2.084420452895519,9.373146656405762,0.9836508836982334,0.8987292895404613,0.6942032165639423,44.900390625,56.82861328125,0.5899000953490621,0.48972069315663685,0.49650722541221554,-0.42893615234500526,-0.42893615234500526,-0.42893615234500526,3.4265448301770958,-9.717868338557988
2017-06-22,9630.0,9630.0,9698.849609375,9617.75,9642.650390625,198800,-0.0373651544693376,-0.0003737213698258,0.542388026496532,-0.1788074321697919,1.2644917058808103,6.465305267544674,5.5828663816482464,7.700424914191643,8.612689368530885,11.332448576630943,9629.4625,9444.7550390625,9199.43451171875,8812.440002441406,0.005581827646139459,1.961352731450905,9.277339730336841,0.7250075734599006,0.6482140644764188,0.6795023036831573,81.099609375,58.521414620535715,0.6076990095590417,0.35224986889499116,0.4860764672747602,-0.46614103415844044,-0.46614103415844044,-0.46614103415844044,2.2211777161214954,38.05555555555556
2017-06-23,9574.9501953125,9574.9501953125,9647.650390625,9565.2998046875,9643.25,175200,-0.5716490621754944,-0.005732892290795,-0.13662433593738532,-0.9650123309544179,-0.2099969242926103,5.209985944101114,5.094792092450155,7.749461177999392,8.614656701057784,11.29349383059214,9628.455029296874,9452.1850390625,9208.771513671874,8816.383752441407,-0.5556949045467108,1.2988018721878047,8.604054271809947,0.6574382367272444,0.5914097646891223,0.6861881092109361,82.3505859375,61.08217075892857,0.6379372165176576,0.3209589134552015,0.4891372166530228,-1.03512540548375,-1.03512540548375,-1.03512540548375,1.6877331586968722,-11.87122736418511
2017-06-27,9511.400390625,9511.400390625,9615.400390625,9473.4501953125,9594.0498046875,203300,-0.6637089842891464,-0.0066592132681246,-1.5133177360531214,-1.0918846526228654,-0.9734614227885352,4.020216909703689,5.576283651173707,7.856810347284784,8.598330503015223,11.283587292438549,9623.780029296875,9459.39705078125,9217.558017578125,8820.067502441407,-1.1677286713720259,0.5497532196246491,7.838181374374198,0.7097388640799763,0.6485309734509789,0.6963042996574197,141.9501953125,65.57149832589286,0.6893989910310581,0.35113937295445685,0.4958626682280224,-1.6919641694580378,-1.6919641694580378,-1.6919641694580378,2.479651783006289,16.038812785388124
2017-06-28,9491.25,9491.25,9522.5,9474.349609375,9520.2001953125,172400,-0.2118551401207091,-0.002120798705808,-1.6807375563267168,-1.203826269895114,-1.38499781696364,3.4609619839215178,5.521069401997174,7.857904491899849,8.607277254315228,11.282878216264603,9617.1150390625,9466.4360546875,9226.85751953125,8823.47550048828,-1.3087608763258651,0.26212552611299955,7.568157235488049,0.702613452185433,0.6414420308384055,0.6964450330211353,48.150390625,65.58224051339286,0.6909757989031251,0.3476840409956245,0.4959470829347667,-1.9002347965167532,-1.9002347965167532,-1.9002347965167532,2.4849162057157907,-15.199212985735366
2017-06-29,9504.099609375,9504.099609375,9575.7998046875,9493.7998046875,9522.9501953125,259300,0.1353837416041114,0.0013529218044662,-1.344253500778425,-1.1857870444734075,-1.2176213134987623,3.6010313053549625,5.568123654269894,7.858625995577293,8.607168201025885,11.256431324892748,9611.25751953125,9474.4150390625,9234.73451171875,8826.280998535156,-1.114920809670239,0.31331296117080853,7.679549415573073,0.7085365377361824,0.6469170259280203,0.6981454218264126,84.5498046875,68.25006975446429,0.7181118944412294,0.35063654836930525,0.49598702972887804,-1.7674236638794305,-1.7674236638794305,-1.7674236638794305,2.4815565815656444,50.406032482598604
2017-06-30,9520.900390625,9520.900390625,9535.7998046875,9448.75,9478.5,179600,0.1767740442600862,0.0017661798283679,-1.1329139083592898,-0.5966706712522085,-0.9899982593481793,3.064033224385332,5.631923017572498,7.750029317098674,8.60487965410053,11.253478674465637,9606.49755859375,9482.763046875,9242.601015625,8829.295749511719,-0.8910340886119972,0.4021754372800501,7.833066880238193,0.7266969952161269,0.6545034031810877,0.6886785447671077,87.0498046875,69.60365513392857,0.7310616882670635,0.35464156234821415,0.48912755911999045,-1.5937739659091843,-1.5937739659091843,-1.5937739659091843,2.7366088709851124,-30.736598534516002
2017-07-03,9615.0,9615.0,9624.0,9543.5498046875,9587.9501953125,183000,0.9883477981521338,0.0098349558626024,0.4182768982663454,0.28108109429432204,-0.3988190811622716,3.7759733477073176,6.565023012063703,7.968239797130123,8.598780875407087,11.28844671307211,9604.57255859375,9492.3350390625,9251.341513671876,8832.608249511719,0.10856746974043929,1.2922527537504003,8.857992207811694,0.8238987755398866,0.7634829991818927,0.7058756620521439,103.099609375,71.98577008928571,0.7486819562068197,0.4139758663679493,0.5029683287342248,-0.6211781976566355,-0.6211781976566355,-0.6211781976566355,2.7098263618044722,1.8930957683741756
2017-07-04,9613.2998046875,9613.2998046875,9650.650390625,9595.5,9645.900390625,144800,-0.0176827385595435,-0.0001768430214008,1.0713397594211083,-0.45819075122472963,-0.6387510948995034,3.793473317885243,6.501903498533556,7.96744411414719,8.571752242716514,11.26374892996197,9601.482568359375,9502.21302734375,9259.464013671875,8836.341247558594,0.12307720442119585,1.1690621650354949,8.792763151191952,0.8160588772739072,0.7585267649398377,0.7073527795842028,55.150390625,71.72865513392857,0.7461397916556526,0.41002082150443914,0.5029176062282832,-0.5683572033460038,-0.6387510948995034,-0.6387510948995034,2.7103056180610783,-20.874316939890715
2017-07-05,9637.599609375,9637.599609375,9643.650390625,9607.349609375,9619.75,130800,0.2527727750220698,0.0025245384198064,1.541942414065578,-0.16471114751126503,0.004661323438903686,4.775880478081729,6.429913448504834,7.820402373220049,8.567443894107129,11.029592695501329,9601.505029296875,9510.606015625,9268.15701171875,8840.951247558594,0.37592627372469156,1.3352839297660068,9.010889660050992,0.8221972657728247,0.7505054632371116,0.7090381838315551,36.30078125,70.96798270089286,0.7363657505740182,0.4054733811154505,0.4936975669685667,-0.31702108059886713,-0.38759290874549324,-0.38759290874549324,2.595040461441404,-9.66850828729282
2017-07-06,9674.5498046875,9674.5498046875,9700.7001953125,9639.9501953125,9653.599609375,147400,0.3833962481337938,0.0038266315788128,1.7934386456173623,0.4250767830609181,0.11019788731299052,5.370607027054919,6.500680834482362,7.825712790010093,8.543649339560764,11.03403585448936,9602.0375,9517.96501953125,9277.21201171875,8845.690998535156,0.7551762288732888,1.6451498280875443,9.370198510094951,0.8306822661292657,0.7608787037152168,0.709233946056654,63.1005859375,71.14655412946429,0.7353991200189228,0.4099381800556084,0.49401655283004536,0.0,-0.005682677281870774,-0.005682677281870774,2.6042575664908503,12.691131498470941
2017-07-07,9665.7998046875,9665.7998046875,9684.25,9642.650390625,9670.349609375,141800,-0.0904434849853252,-0.0009048440978294,1.5219087283507182,0.37175290433542063,0.19228075034336545,4.642197733977471,6.4773924558766085,7.759193609332041,8.429415593486045,11.029977154395453,9602.964990234375,9524.2440234375,9286.086005859375,8850.307248535157,0.6543272261954947,1.4862678959259634,9.214285258710287,0.8348022722472346,0.7684272277288249,0.7034641596007293,41.599609375,70.52155412946429,0.7295987456233508,0.4084672560597926,0.4898313072414887,-0.09044348498532528,-0.09612102265581512,-0.09612102265581512,2.6066150800093637,-3.7991858887381325
2017-07-10,9771.0498046875,9771.0498046875,9782.150390625,9646.4501953125,9719.2998046875,37500,1.0888907501369838,0.0108300502235875,1.6229828880655273,2.0480483488154677,1.0632720987510558,6.167248122493119,7.494565214548726,7.972795848175656,8.539937860239943,11.042826059925808,9608.10498046875,9532.82201171875,9295.861005859375,8855.26324951172,1.6959101149496503,2.4990269688859756,10.34172027834719,0.9400171981405546,0.8775901344015347,0.7219887196366128,135.7001953125,74.12513950892857,0.7586200151530111,0.47308047562346356,0.503405799144279,0.0,0.0,0.0,3.412124564804251,-73.55430183356842
2017-07-11,9786.0498046875,9786.0498046875,9830.0498046875,9778.849609375,9797.4501953125,179700,0.1535147225716127,0.0015339700917757,1.7969896238517968,2.887581247585902,1.7641675384886257,6.942016146769947,7.16653551214553,7.848755271688451,8.534675003435185,11.002230640496904,9616.587451171876,9542.46201171875,9305.671005859374,8860.151496582032,1.7621880357878261,2.5526723886310387,10.450140818276644,0.9130792417488436,0.8396963574197047,0.7133785436926606,59.0,76.00013950892857,0.7766171338360105,0.45248024558750066,0.4956169403389381,0.0,0.0,0.0,3.8963607614673905,379.2
2017-07-12,9816.099609375,9816.099609375,9824.9501953125,9787.7001953125,9807.2998046875,145500,0.3070677677637246,0.0030659727759677,1.8521209350341072,3.4226219873567665,2.1775932948586485,7.405379177301663,7.1712642726272815,7.842861502892712,8.538585195932983,10.996712007572084,9627.047412109376,9552.5080078125,9315.90900390625,8865.352492675782,1.963760945311499,2.7593968133491575,10.724301345994869,0.9143683424707012,0.8398656344195089,0.7132005910032286,38.900390625,75.57156808035714,0.7698736879990651,0.45274195330264394,0.4952314842236866,0.0,0.0,0.0,3.884432920009638,-19.03171953255426
2017-07-13,9891.7001953125,9891.7001953125,9897.25,9853.4501953125,9855.7998046875,181300,0.7701693029408263,0.0076721863955028,2.24455292503416,4.078246250230411,2.844099890080054,8.638515246243061,7.5441598822991205,7.884932067248182,8.576652974554781,11.010269097755362,9640.72490234375,9564.1030078125,9327.57900390625,8870.925241699219,2.6032823829226226,3.42527874524563,11.506972788080372,0.9567818489693101,0.8796158483596268,0.7161434472891915,81.150390625,75.5751953125,0.7640263435027452,0.47631391181581817,0.4979013689523736,0.0,0.0,0.0,4.5341042605854165,24.604810996563575
2017-07-14,9886.349609375,9886.349609375,9913.2998046875,9845.4501953125,9913.2998046875,159600,-0.0540916711167183,-0.0005410630593885,2.281754320843099,3.838389267362241,3.2188160531031906,8.5994354849783,7.293664988977855,7.888320729794082,8.580062496846338,11.000297749624762,9656.139892578125,9574.6319921875,9338.6625,8876.019738769532,2.384076032015847,3.2556616007993755,11.382690669247308,0.9246156740850786,0.8500713126109154,0.7171006557584467,67.849609375,74.53941127232143,0.7539629308843925,0.4605794412013304,0.4981158390819241,-0.05409167111671831,-0.05409167111671831,-0.05409167111671831,4.698901243053129,-11.969111969111967
2017-07-17,9915.9501953125,9915.9501953125,9928.2001953125,9894.7001953125,9908.150390625,163500,0.299408650382249,0.0029896131536668,1.4829562178209965,3.130007231539267,3.4198861844114914,8.532351597543908,7.307236739897076,7.881864930790078,8.582605431989968,11.002635036066827,9672.534912109375,9587.245,9349.605,8881.441740722656,2.516561433119091,3.4285678034982947,11.647978839364303,0.9270948949342879,0.8514007544446577,0.7163615720191744,41.8505859375,67.38943917410714,0.6796064708550441,0.46141424163222206,0.4977104046730946,0.0,0.0,0.0,4.835141220648196,2.443609022556381
2017-07-18,9827.150390625,9827.150390625,9885.349609375,9792.0498046875,9832.7001953125,293900,-0.8955249163058343,-0.0089955884194955,0.41999158759453703,2.2245284166964696,1.756145082008076,7.760926921550526,7.918254158605491,8.138010925628688,8.549488801369929,11.042505690018729,9681.01494140625,9597.50701171875,9359.084501953124,8886.962243652344,1.509505460979299,2.392739891993312,10.579409714992316,0.9729962555922447,0.9261669723851451,0.7369714043239841,123.900390625,72.80015345982143,0.7408063433044845,0.49942249963416996,0.5137047705371495,-0.8955249163058343,-0.8955249163058343,-0.8955249163058343,4.878832380238025,79.75535168195718
2017-07-19,9899.599609375,9899.599609375,9905.0498046875,9851.650390625,9855.9501953125,200200,0.7372352703497453,0.0073453097434605,0.8506433647051947,2.718519243579487,2.5493303918268095,7.394804697568569,8.224273244085065,7.996934861967267,8.577035116159538,10.937233158254886,9693.319921875,9609.16201171875,9369.002001953126,8892.928239746094,2.128060243162788,3.022507033413002,11.319908836435722,1.0284281898054466,0.9588713503795907,0.7311661684684462,77.8994140625,72.32512555803571,0.7305863712866048,0.5187478523803952,0.5047216330279131,-0.16489177149385803,-0.16489177149385803,-0.16489177149385803,4.843127138783036,-31.88159237835999
2017-07-20,9873.2998046875,9873.2998046875,9922.5498046875,9863.4501953125,9920.2001953125,161100,-0.2656653372384299,-0.0026601885384835,-0.18601848278538835,2.0543591589523125,2.4881685458386205,6.0892293544210885,8.258891020976856,7.8406896397194,8.503501217843867,10.927437351573213,9705.304931640625,9618.48201171875,9378.46599609375,8898.568986816406,1.7309592457954492,2.6492516455121518,10.953792899905569,1.053337321138045,0.9712341786517631,0.7175231838405904,59.099609375,70.32868303571429,0.7123118352217429,0.5209271180858112,0.4948138521067216,-0.43011904845147164,-0.43011904845147164,-0.43011904845147164,4.856027921737712,-19.53046953046953
2017-07-21,9915.25,9915.25,9924.7001953125,9838.0,9899.599609375,187500,0.4248852576378192,0.0042398516888927,0.292326204988691,2.580750691645073,2.962097611630332,6.024480869112825,8.302405841498295,7.8288244163375875,8.280228760014193,10.933268458034052,9719.567431640626,9628.33900390625,9388.22349609375,8905.188986816407,2.0132847447753566,2.9798597242717495,11.342387170883473,1.0604920228089947,1.0026783174869753,0.7160552625582666,86.7001953125,69.15729631696429,0.6974841412668797,0.5236268100338458,0.49406480708078776,-0.0070613032408184395,-0.0070613032408184395,-0.0070613032408184395,4.835482668742594,16.387337057728125
2017-07-24,9966.400390625,9966.400390625,9982.0498046875,9919.599609375,9936.7998046875,174500,0.5158759549683589,0.0051454987363173,0.5087782241619987,1.9992794002931413,4.088273957854516,6.682080397961099,7.942667634029199,7.863405514531374,8.286522224987722,10.932498255075693,9739.13994140625,9639.64900390625,9398.920498046875,8911.965236816406,2.333475549032249,3.389660625468216,11.831679385962989,1.010079871799992,0.9585043542245453,0.7192688561263283,66.7998046875,69.98939732142857,0.7022535176016492,0.5010098966240937,0.4962317716200684,0.0,0.0,0.0,5.350977120978945,-6.933333333333335
2017-07-25,9964.5498046875,9964.5498046875,10011.2998046875,9949.099609375,10010.5498046875,185500,-0.0185682479628357,-0.0001856997207542,1.3981613041515795,1.824025051604572,4.764276504531884,7.099059160960541,7.313738322222709,7.794306036233762,8.282895209711365,10.927584105486613,9761.797412109376,9650.0319921875,9409.77,8918.09748779297,2.0769985692042026,3.259241137797564,11.734030922255645,0.938343745834842,0.8829929797551516,0.7132689129631437,62.2001953125,71.83935546875,0.7209493341581322,0.4615724890321038,0.4918847557315169,-0.018568247962835738,-0.018568247962835738,-0.018568247962835738,5.645511495390054,6.303724928366772
2017-07-26,10020.650390625,10020.650390625,10025.9501953125,9965.9501953125,9983.650390625,197600,0.5630017114381713,0.0056142278030353,1.22278461782801,2.0838295187493916,5.5777731133939135,7.58928257811331,7.204379531636492,7.847919068990264,8.18973304627735,10.929831982654594,9788.267431640625,9660.2,9420.518505859374,8924.354987792969,2.374096954412952,3.7312932509161234,12.284309670912696,0.9179987036440511,0.8796842938502432,0.7180274208647252,61.400390625,71.71791294642857,0.7157011785734542,0.45464721538131925,0.49526017477344764,0.0,0.0,0.0,5.760107106944975,6.522911051212943
2017-07-27,10020.5498046875,10020.5498046875,10114.849609375,10005.5,10063.25,287900,-0.001003786516629,-1.0037915545995924e-05,1.4913960166599072,1.3026032616320071,5.433972880535309,7.6095725869721464,7.254598257084738,7.846559051706762,7.8221687685798695,10.928723465283705,9814.08994140625,9670.09599609375,9431.72650390625,8930.737985839844,2.1037086934590166,3.624098548094201,12.20293127595513,0.9245579124911751,0.9274407739992837,0.7179758072049514,109.349609375,76.55719866071429,0.7640019774653652,0.45782758447331356,0.49517384015326577,-0.0010037865166290239,-0.0010037865166290239,-0.0010037865166290239,6.647335948207214,45.698380566801625
2017-07-28,10014.5,10014.5,10026.0498046875,9944.5,9996.5498046875,191600,-0.0603739795262514,-0.0006039221195206,1.0009833337535579,1.2962356753343895,5.18437951373838,6.993659996965951,7.3409783961791195,7.812377285862036,7.8252525646216,10.923016562270453,9838.769921875,9681.7969921875,9442.896005859375,8937.262736816407,1.786098054130636,3.436376615632075,12.053324322065562,0.9396599943353988,0.9381139248294795,0.715221591153402,81.5498046875,72.68931361607143,0.725840667193284,0.4632961823188436,0.4930313889145317,-0.06137716001701765,-0.06137716001701765,-0.06137716001701765,5.704726193893854,-33.4491142757902
2017-07-31,10077.099609375,10077.099609375,10085.900390625,10016.9501953125,10034.7001953125,237700,0.6250897136651945,0.0062314413146132,1.1107241773482324,1.625153524255074,4.806028178627142,8.527455454779997,6.967123385895892,7.644777944282952,7.859729418640511,10.91369388446154,9861.87490234375,9694.7809765625,9454.0325,8944.160236816406,2.182391372456971,3.943551006843471,12.66680540779146,0.9113571952872961,0.8864329819513033,0.7004757532339501,71.400390625,73.57505580357143,0.7301213509403296,0.43950395436881007,0.48256872552281443,0.0,0.0,0.0,5.153760799306132,24.06054279749479
2017-08-01,10114.650390625,10114.650390625,10128.599609375,10065.75,10101.0498046875,184300,0.3726348126505074,0.0037194224908793,1.5063458849579936,2.9255683343797356,5.215176850024372,8.59562277125232,6.917012420426485,7.6519185230148015,7.824933412151829,10.913892145919007,9886.942431640626,9708.308984375,9465.71,8951.189489746093,2.3031180828529285,4.185501377263368,12.997835675489755,0.9039579289327341,0.883970770880251,0.7011172935107349,62.849609375,75.28571428571429,0.7443234454795848,0.4363055063936783,0.4830177047333602,0.0,0.0,0.0,5.15341588556667,-22.465292385359692
2017-08-02,10081.5,10081.5,10137.849609375,10054.2001953125,10136.2998046875,161500,-0.3277462823206067,-0.0032828454686495,0.6072421150620011,1.8374519960659752,4.605922725750045,8.207177561990232,7.219501143143707,7.708428189161289,7.819308362522539,10.871579740193411,9909.137451171875,9722.2159765625,9477.282001953125,8958.730241699219,1.7394303962121382,3.695495186525699,12.532688539663228,0.9365724069784997,0.9232915250850483,0.7090439819580583,83.6494140625,75.46421595982143,0.7485415459983279,0.45538333942326775,0.4865770632396203,-0.32774628232060676,-0.32774628232060676,-0.32774628232060676,4.938743382061201,-12.371134020618557
2017-08-03,10013.650390625,10013.650390625,10081.150390625,9998.25,10081.150390625,192700,-0.6730110536626532,-0.0067528598582955,-0.0688526497744868,1.421516501209319,3.5050787146002405,6.445532708922119,7.861517410186029,7.68324487164902,7.901625124018734,10.880890686570613,9926.09248046875,9735.27798828125,9488.148505859375,8965.88149169922,0.8820984725715242,2.8594191422046444,11.686178318281627,1.0232027667365946,0.9949241183676522,0.7061227883790632,83.25,76.56424386160714,0.7645987314804625,0.49569579923264756,0.4848622619345827,-0.9985515672752632,-0.9985515672752632,-0.9985515672752632,4.945241739352279,19.3188854489164
2017-08-04,10066.400390625,10066.400390625,10075.25,9988.349609375,10008.599609375,178600,0.5267809234621001,0.0052539828627585,0.5182524402116861,1.5244233945185481,4.144515653461256,6.834776418976629,7.892428165408319,7.730932616769963,7.9244498845190305,10.8883629922223,9946.122509765624,9746.41099609375,9499.46701171875,8973.61149169922,1.2092941821426395,3.2831510456464263,12.17780488866309,1.0208895299757288,0.9959591240303926,0.7100178991361943,86.900390625,79.78208705357143,0.7925582527779619,0.49760384290570364,0.48786537645501077,-0.4770308229805065,-0.4770308229805065,-0.4770308229805065,4.881580257031581,-7.317073170731703
